raceId,year,name,round 
112014,2014,British Grand Prix,11
122014,2014,German Grand Prix,12
132014,2014,Hungarian Grand Prix,13
142014,2014,Turkish Grand Prix,14
152014,2014,Italian Grand Prix,15
162014,2014,Belgian Grand Prix,16
172014,2014,Brazilian Grand Prix,17
182014,2014,Japanese Grand Prix,18
192014,2014,Chinese Grand Prix,19
12015,2015,Australian Grand Prix,1
22015,2015,Malaysian Grand Prix,2
32015,2015,Bahrain Grand Prix,3
42015,2015,San Marino Grand Prix,4
52015,2015,Spanish Grand Prix,5
62015,2015,Monaco Grand Prix,6
72015,2015,European Grand Prix,7
82015,2015,Canadian Grand Prix,8
92015,2015,United States Grand Prix,9
102015,2015,French Grand Prix,10
112015,2015,British Grand Prix,11
122015,2015,German Grand Prix,12
132015,2015,Hungarian Grand Prix,13
142015,2015,Turkish Grand Prix,14
152015,2015,Italian Grand Prix,15
162015,2015,Belgian Grand Prix,16
172015,2015,Brazilian Grand Prix,17
182015,2015,Japanese Grand Prix,18
192015,2015,Chinese Grand Prix,19
12016,2016,Australian Grand Prix,1
22016,2016,Malaysian Grand Prix,2
32016,2016,Bahrain Grand Prix,3
42016,2016,San Marino Grand Prix,4
52016,2016,Spanish Grand Prix,5
62016,2016,Monaco Grand Prix,6
72016,2016,European Grand Prix,7
82016,2016,Canadian Grand Prix,8
92016,2016,United States Grand Prix,9
102016,2016,French Grand Prix,10
112016,2016,British Grand Prix,11
122016,2016,German Grand Prix,12
132016,2016,Hungarian Grand Prix,13
142016,2016,Turkish Grand Prix,14
152016,2016,Italian Grand Prix,15
162016,2016,Belgian Grand Prix,16
172016,2016,Brazilian Grand Prix,17
182016,2016,Japanese Grand Prix,18
192016,2016,Chinese Grand Prix,19
12017,2017,Australian Grand Prix,1
22017,2017,Malaysian Grand Prix,2
32017,2017,Bahrain Grand Prix,3
42017,2017,San Marino Grand Prix,4
52017,2017,Spanish Grand Prix,5
62017,2017,Monaco Grand Prix,6
72017,2017,European Grand Prix,7
82017,2017,Canadian Grand Prix,8
92017,2017,United States Grand Prix,9
102017,2017,French Grand Prix,10
112017,2017,British Grand Prix,11
122017,2017,German Grand Prix,12
132017,2017,Hungarian Grand Prix,13
142017,2017,Turkish Grand Prix,14
152017,2017,Italian Grand Prix,15
162017,2017,Belgian Grand Prix,16
172017,2017,Brazilian Grand Prix,17
182017,2017,Japanese Grand Prix,18
192017,2017,Chinese Grand Prix,19
12018,2018,Australian Grand Prix,1
22018,2018,Malaysian Grand Prix,2
32018,2018,Bahrain Grand Prix,3
42018,2018,San Marino Grand Prix,4
52018,2018,Spanish Grand Prix,5
62018,2018,Monaco Grand Prix,6
72018,2018,European Grand Prix,7
82018,2018,Canadian Grand Prix,8
92018,2018,United States Grand Prix,9
102018,2018,French Grand Prix,10
112018,2018,British Grand Prix,11
122018,2018,German Grand Prix,12
132018,2018,Hungarian Grand Prix,13
142018,2018,Turkish Grand Prix,14
152018,2018,Italian Grand Prix,15
162018,2018,Belgian Grand Prix,16
172018,2018,Brazilian Grand Prix,17
182018,2018,Japanese Grand Prix,18
192018,2018,Chinese Grand Prix,19
12019,2019,Australian Grand Prix,1
22019,2019,Malaysian Grand Prix,2
32019,2019,Bahrain Grand Prix,3
42019,2019,San Marino Grand Prix,4
52019,2019,Spanish Grand Prix,5
62019,2019,Monaco Grand Prix,6
72019,2019,European Grand Prix,7
82019,2019,Canadian Grand Prix,8
92019,2019,United States Grand Prix,9
102019,2019,French Grand Prix,10
112019,2019,British Grand Prix,11
122019,2019,German Grand Prix,12
132019,2019,Hungarian Grand Prix,13
142019,2019,Turkish Grand Prix,14
152019,2019,Italian Grand Prix,15
162019,2019,Belgian Grand Prix,16
172019,2019,Brazilian Grand Prix,17
182019,2019,Japanese Grand Prix,18
192019,2019,Chinese Grand Prix,19
12020,2020,Australian Grand Prix,1
22020,2020,Malaysian Grand Prix,2
32020,2020,Bahrain Grand Prix,3
42020,2020,San Marino Grand Prix,4
52020,2020,Spanish Grand Prix,5
62020,2020,Monaco Grand Prix,6
72020,2020,European Grand Prix,7
82020,2020,Canadian Grand Prix,8
92020,2020,United States Grand Prix,9
102020,2020,French Grand Prix,10
112020,2020,British Grand Prix,11
122020,2020,German Grand Prix,12
132020,2020,Hungarian Grand Prix,13
142020,2020,Turkish Grand Prix,14
152020,2020,Italian Grand Prix,15
162020,2020,Belgian Grand Prix,16
172020,2020,Brazilian Grand Prix,17
182020,2020,Japanese Grand Prix,18
192020,2020,Chinese Grand Prix,19
12021,2021,Australian Grand Prix,1
22021,2021,Malaysian Grand Prix,2
32021,2021,Bahrain Grand Prix,3
42021,2021,San Marino Grand Prix,4
52021,2021,Spanish Grand Prix,5
62021,2021,Monaco Grand Prix,6
72021,2021,European Grand Prix,7
82021,2021,Canadian Grand Prix,8
92021,2021,United States Grand Prix,9
102021,2021,French Grand Prix,10
112021,2021,British Grand Prix,11
122021,2021,German Grand Prix,12
132021,2021,Hungarian Grand Prix,13
142021,2021,Turkish Grand Prix,14
152021,2021,Italian Grand Prix,15
162021,2021,Belgian Grand Prix,16
172021,2021,Brazilian Grand Prix,17
182021,2021,Japanese Grand Prix,18
192021,2021,Chinese Grand Prix,19
12022,2022,Australian Grand Prix,1
22022,2022,Malaysian Grand Prix,2
32022,2022,Bahrain Grand Prix,3
42022,2022,San Marino Grand Prix,4
52022,2022,Spanish Grand Prix,5
62022,2022,Monaco Grand Prix,6
72022,2022,European Grand Prix,7
82022,2022,Canadian Grand Prix,8
92022,2022,United States Grand Prix,9
102022,2022,French Grand Prix,10
112022,2022,British Grand Prix,11
122022,2022,German Grand Prix,12
132022,2022,Hungarian Grand Prix,13
142022,2022,Turkish Grand Prix,14
152022,2022,Italian Grand Prix,15
162022,2022,Belgian Grand Prix,16
172022,2022,Brazilian Grand Prix,17
182022,2022,Japanese Grand Prix,18
192022,2022,Chinese Grand Prix,19
12000,2000,Bahrain Grand Prix,1
22000,2000,Malaysian Grand Prix,2
32000,2000,Australian Grand Prix,3
42000,2000,San Marino Grand Prix,4
52000,2000,European Grand Prix,5
62000,2000,Spanish Grand Prix,6
72000,2000,Monaco Grand Prix,7
82000,2000,British Grand Prix,8
92000,2000,Canadian Grand Prix,9
102000,2000,United States Grand Prix,10
112000,2000,French Grand Prix,11
122000,2000,German Grand Prix,12
132000,2000,Hungarian Grand Prix,13
142000,2000,Turkish Grand Prix,14
152000,2000,Italian Grand Prix,15
162000,2000,Chinese Grand Prix,16
172000,2000,Japanese Grand Prix,17
182000,2000,Brazilian Grand Prix,18
12001,2001,Bahrain Grand Prix,1
22001,2001,Malaysian Grand Prix,2
32001,2001,Australian Grand Prix,3
42001,2001,San Marino Grand Prix,4
52001,2001,European Grand Prix,5
62001,2001,Spanish Grand Prix,6
72001,2001,Monaco Grand Prix,7
82001,2001,British Grand Prix,8
92001,2001,Canadian Grand Prix,9
102001,2001,United States Grand Prix,10
112001,2001,French Grand Prix,11
122001,2001,German Grand Prix,12
132001,2001,Hungarian Grand Prix,13
142001,2001,Turkish Grand Prix,14
152001,2001,Italian Grand Prix,15
162001,2001,Chinese Grand Prix,16
172001,2001,Japanese Grand Prix,17
182001,2001,Brazilian Grand Prix,18
12002,2002,Bahrain Grand Prix,1
22002,2002,Malaysian Grand Prix,2
32002,2002,Australian Grand Prix,3
42002,2002,San Marino Grand Prix,4
52002,2002,European Grand Prix,5
62002,2002,Spanish Grand Prix,6
72002,2002,Monaco Grand Prix,7
82002,2002,British Grand Prix,8
92002,2002,Canadian Grand Prix,9
102002,2002,United States Grand Prix,10
112002,2002,French Grand Prix,11
122002,2002,German Grand Prix,12
132002,2002,Hungarian Grand Prix,13
142002,2002,Turkish Grand Prix,14
152002,2002,Italian Grand Prix,15
162002,2002,Chinese Grand Prix,16
172002,2002,Japanese Grand Prix,17
182002,2002,Brazilian Grand Prix,18
12003,2003,Bahrain Grand Prix,1
22003,2003,Malaysian Grand Prix,2
32003,2003,Australian Grand Prix,3
42003,2003,San Marino Grand Prix,4
52003,2003,European Grand Prix,5
62003,2003,Spanish Grand Prix,6
72003,2003,Monaco Grand Prix,7
82003,2003,British Grand Prix,8
92003,2003,Canadian Grand Prix,9
102003,2003,United States Grand Prix,10
112003,2003,French Grand Prix,11
122003,2003,German Grand Prix,12
132003,2003,Hungarian Grand Prix,13
142003,2003,Turkish Grand Prix,14
152003,2003,Italian Grand Prix,15
162003,2003,Chinese Grand Prix,16
172003,2003,Japanese Grand Prix,17
182003,2003,Brazilian Grand Prix,18
12004,2004,Bahrain Grand Prix,1
22004,2004,Malaysian Grand Prix,2
32004,2004,Australian Grand Prix,3
42004,2004,San Marino Grand Prix,4
52004,2004,European Grand Prix,5
62004,2004,Spanish Grand Prix,6
72004,2004,Monaco Grand Prix,7
82004,2004,British Grand Prix,8
92004,2004,Canadian Grand Prix,9
102004,2004,United States Grand Prix,10
112004,2004,French Grand Prix,11
122004,2004,German Grand Prix,12
132004,2004,Hungarian Grand Prix,13
142004,2004,Turkish Grand Prix,14
152004,2004,Italian Grand Prix,15
162004,2004,Chinese Grand Prix,16
172004,2004,Japanese Grand Prix,17
182004,2004,Brazilian Grand Prix,18
12005,2005,Bahrain Grand Prix,1
22005,2005,Malaysian Grand Prix,2
32005,2005,Australian Grand Prix,3
42005,2005,San Marino Grand Prix,4
52005,2005,European Grand Prix,5
62005,2005,Spanish Grand Prix,6
72005,2005,Monaco Grand Prix,7
82005,2005,British Grand Prix,8
92005,2005,Canadian Grand Prix,9
102005,2005,United States Grand Prix,10
112005,2005,French Grand Prix,11
122005,2005,German Grand Prix,12
132005,2005,Hungarian Grand Prix,13
142005,2005,Turkish Grand Prix,14
152005,2005,Italian Grand Prix,15
162005,2005,Chinese Grand Prix,16
172005,2005,Japanese Grand Prix,17
182005,2005,Brazilian Grand Prix,18
12006,2006,Bahrain Grand Prix,1
22006,2006,Malaysian Grand Prix,2
32006,2006,Australian Grand Prix,3
42006,2006,San Marino Grand Prix,4
52006,2006,European Grand Prix,5
62006,2006,Spanish Grand Prix,6
72006,2006,Monaco Grand Prix,7
82006,2006,British Grand Prix,8
92006,2006,Canadian Grand Prix,9
102006,2006,United States Grand Prix,10
112006,2006,French Grand Prix,11
122006,2006,German Grand Prix,12
132006,2006,Hungarian Grand Prix,13
142006,2006,Turkish Grand Prix,14
152006,2006,Italian Grand Prix,15
162006,2006,Chinese Grand Prix,16
172006,2006,Japanese Grand Prix,17
182006,2006,Brazilian Grand Prix,18
12007,2007,Bahrain Grand Prix,1
22007,2007,Malaysian Grand Prix,2
32007,2007,Australian Grand Prix,3
42007,2007,San Marino Grand Prix,4
52007,2007,European Grand Prix,5
62007,2007,Spanish Grand Prix,6
72007,2007,Monaco Grand Prix,7
82007,2007,British Grand Prix,8
92007,2007,Canadian Grand Prix,9
102007,2007,United States Grand Prix,10
112007,2007,French Grand Prix,11
122007,2007,German Grand Prix,12
132007,2007,Hungarian Grand Prix,13
142007,2007,Turkish Grand Prix,14
152007,2007,Italian Grand Prix,15
162007,2007,Chinese Grand Prix,16
172007,2007,Japanese Grand Prix,17
182007,2007,Brazilian Grand Prix,18
12008,2008,Bahrain Grand Prix,1
22008,2008,Malaysian Grand Prix,2
32008,2008,Australian Grand Prix,3
42008,2008,San Marino Grand Prix,4
52008,2008,European Grand Prix,5
62008,2008,Spanish Grand Prix,6
72008,2008,Monaco Grand Prix,7
82008,2008,British Grand Prix,8
92008,2008,Canadian Grand Prix,9
102008,2008,United States Grand Prix,10
112008,2008,French Grand Prix,11
122008,2008,German Grand Prix,12
132008,2008,Hungarian Grand Prix,13
142008,2008,Turkish Grand Prix,14
152008,2008,Italian Grand Prix,15
162008,2008,Chinese Grand Prix,16
172008,2008,Japanese Grand Prix,17
182008,2008,Brazilian Grand Prix,18
12009,2009,Bahrain Grand Prix,1
22009,2009,Malaysian Grand Prix,2
32009,2009,Australian Grand Prix,3
42009,2009,San Marino Grand Prix,4
52009,2009,European Grand Prix,5
62009,2009,Spanish Grand Prix,6
72009,2009,Monaco Grand Prix,7
82009,2009,British Grand Prix,8
92009,2009,Canadian Grand Prix,9
102009,2009,United States Grand Prix,10
112009,2009,French Grand Prix,11
122009,2009,German Grand Prix,12
132009,2009,Hungarian Grand Prix,13
142009,2009,Turkish Grand Prix,14
152009,2009,Italian Grand Prix,15
162009,2009,Chinese Grand Prix,16
172009,2009,Japanese Grand Prix,17
182009,2009,Brazilian Grand Prix,18
12010,2010,Bahrain Grand Prix,1
22010,2010,Malaysian Grand Prix,2
32010,2010,Australian Grand Prix,3
42010,2010,San Marino Grand Prix,4
52010,2010,European Grand Prix,5
62010,2010,Spanish Grand Prix,6
72010,2010,Monaco Grand Prix,7
82010,2010,British Grand Prix,8
92010,2010,Canadian Grand Prix,9
102010,2010,United States Grand Prix,10
112010,2010,French Grand Prix,11
122010,2010,German Grand Prix,12
132010,2010,Hungarian Grand Prix,13
142010,2010,Turkish Grand Prix,14
152010,2010,Italian Grand Prix,15
162010,2010,Chinese Grand Prix,16
172010,2010,Japanese Grand Prix,17
182010,2010,Brazilian Grand Prix,18
12011,2011,Bahrain Grand Prix,1
22011,2011,Malaysian Grand Prix,2
32011,2011,Australian Grand Prix,3
42011,2011,San Marino Grand Prix,4
52011,2011,European Grand Prix,5
62011,2011,Spanish Grand Prix,6
72011,2011,Monaco Grand Prix,7
82011,2011,British Grand Prix,8
92011,2011,Canadian Grand Prix,9
102011,2011,United States Grand Prix,10
112011,2011,French Grand Prix,11
122011,2011,German Grand Prix,12
132011,2011,Hungarian Grand Prix,13
142011,2011,Turkish Grand Prix,14
152011,2011,Italian Grand Prix,15
162011,2011,Chinese Grand Prix,16
172011,2011,Japanese Grand Prix,17
182011,2011,Brazilian Grand Prix,18
12012,2012,Bahrain Grand Prix,1
22012,2012,Malaysian Grand Prix,2
32012,2012,Australian Grand Prix,3
42012,2012,San Marino Grand Prix,4
52012,2012,European Grand Prix,5
62012,2012,Spanish Grand Prix,6
72012,2012,Monaco Grand Prix,7
82012,2012,British Grand Prix,8
92012,2012,Canadian Grand Prix,9
102012,2012,United States Grand Prix,10
112012,2012,French Grand Prix,11
122012,2012,German Grand Prix,12
132012,2012,Hungarian Grand Prix,13
142012,2012,Turkish Grand Prix,14
152012,2012,Italian Grand Prix,15
162012,2012,Chinese Grand Prix,16
172012,2012,Japanese Grand Prix,17
182012,2012,Brazilian Grand Prix,18
12013,2013,Bahrain Grand Prix,1
22013,2013,Malaysian Grand Prix,2
32013,2013,Australian Grand Prix,3
42013,2013,San Marino Grand Prix,4
52013,2013,European Grand Prix,5
62013,2013,Spanish Grand Prix,6
72013,2013,Monaco Grand Prix,7
82013,2013,British Grand Prix,8
92013,2013,Canadian Grand Prix,9
102013,2013,United States Grand Prix,10
112013,2013,French Grand Prix,11
122013,2013,German Grand Prix,12
132013,2013,Hungarian Grand Prix,13
142013,2013,Turkish Grand Prix,14
152013,2013,Italian Grand Prix,15
162013,2013,Chinese Grand Prix,16
172013,2013,Japanese Grand Prix,17
182013,2013,Brazilian Grand Prix,18
12014,2014,Bahrain Grand Prix,1
22014,2014,Malaysian Grand Prix,2
32014,2014,Australian Grand Prix,3
42014,2014,San Marino Grand Prix,4
52014,2014,European Grand Prix,5
62014,2014,Spanish Grand Prix,6
72014,2014,Monaco Grand Prix,7
82014,2014,British Grand Prix,8
92014,2014,Canadian Grand Prix,9
102014,2014,United States Grand Prix,10
112014,2014,French Grand Prix,11
122014,2014,German Grand Prix,12
132014,2014,Hungarian Grand Prix,13
142014,2014,Turkish Grand Prix,14
152014,2014,Italian Grand Prix,15
162014,2014,Chinese Grand Prix,16
172014,2014,Japanese Grand Prix,17
182014,2014,Brazilian Grand Prix,18
12015,2015,Bahrain Grand Prix,1
22015,2015,Malaysian Grand Prix,2
32015,2015,Australian Grand Prix,3
42015,2015,San Marino Grand Prix,4
52015,2015,European Grand Prix,5
62015,2015,Spanish Grand Prix,6
72015,2015,Monaco Grand Prix,7
82015,2015,British Grand Prix,8
92015,2015,Canadian Grand Prix,9
102015,2015,United States Grand Prix,10
112015,2015,French Grand Prix,11
122015,2015,German Grand Prix,12
132015,2015,Hungarian Grand Prix,13
142015,2015,Turkish Grand Prix,14
152015,2015,Italian Grand Prix,15
162015,2015,Chinese Grand Prix,16
172015,2015,Japanese Grand Prix,17
182015,2015,Brazilian Grand Prix,18
12016,2016,Bahrain Grand Prix,1
22016,2016,Malaysian Grand Prix,2
32016,2016,Australian Grand Prix,3
42016,2016,San Marino Grand Prix,4
52016,2016,European Grand Prix,5
62016,2016,Spanish Grand Prix,6
72016,2016,Monaco Grand Prix,7
82016,2016,British Grand Prix,8
92016,2016,Canadian Grand Prix,9
102016,2016,United States Grand Prix,10
112016,2016,French Grand Prix,11
122016,2016,German Grand Prix,12
132016,2016,Hungarian Grand Prix,13
142016,2016,Turkish Grand Prix,14
152016,2016,Italian Grand Prix,15
162016,2016,Chinese Grand Prix,16
172016,2016,Japanese Grand Prix,17
182016,2016,Brazilian Grand Prix,18
12017,2017,Bahrain Grand Prix,1
22017,2017,Malaysian Grand Prix,2
32017,2017,Australian Grand Prix,3
42017,2017,San Marino Grand Prix,4
52017,2017,European Grand Prix,5
62017,2017,Spanish Grand Prix,6
72017,2017,Monaco Grand Prix,7
82017,2017,British Grand Prix,8
92017,2017,Canadian Grand Prix,9
102017,2017,United States Grand Prix,10
112017,2017,French Grand Prix,11
122017,2017,German Grand Prix,12
132017,2017,Hungarian Grand Prix,13
142017,2017,Turkish Grand Prix,14
152017,2017,Italian Grand Prix,15
162017,2017,Chinese Grand Prix,16
172017,2017,Japanese Grand Prix,17
182017,2017,Brazilian Grand Prix,18
12018,2018,Bahrain Grand Prix,1
22018,2018,Malaysian Grand Prix,2
